Task 1: Alternating Verb vs Non-alternating Verb for Pronoun Recipients,,,,,Task 2: Alternating Verbs vs Non-alternating Verbs for Short Definite Noun Recipients,,,
[CLS] the woman slipped him the letter . [SEP],[CLS] the woman slipped the letter to him . [SEP],[CLS] the woman declared him the news . [SEP],[CLS] the woman declared the news to him . [SEP],,[CLS] the woman slipped the man the letter . [SEP],[CLS] the woman slipped the letter to the man . [SEP],[CLS] the woman declared the man the news . [SEP],[CLS] the woman declared the news to the man . [SEP]
[CLS] the man smuggled her the package . [SEP],[CLS] the man smuggled the package to her . [SEP],[CLS] the man mentioned her the news . [SEP],[CLS] the man mentioned the news to her . [SEP],,[CLS] the man smuggled the woman the package . [SEP],[CLS] the man smuggled the package to the woman . [SEP],[CLS] the man mentioned the woman the news . [SEP],[CLS] the man mentioned the news to the woman . [SEP]
[CLS] the woman smuggled him the package . [SEP],[CLS] the woman smuggled the package to him . [SEP],[CLS] the woman mentioned him the news . [SEP],[CLS] the woman mentioned the news to him . [SEP],,[CLS] the woman smuggled the man the package . [SEP],[CLS] the woman smuggled the package to the man . [SEP],[CLS] the woman mentioned the man the news . [SEP],[CLS] the woman mentioned the news to the man . [SEP]
[CLS] the man sneaked her the letter . [SEP],[CLS] the man sneaked the letter to her . [SEP],[CLS] the man proposed her the plan . [SEP],[CLS] the man proposed the plan to her . [SEP],,[CLS] the man sneaked the woman the letter . [SEP],[CLS] the man sneaked the letter to the woman . [SEP],[CLS] the man proposed the woman the plan . [SEP],[CLS] the man proposed the plan to the woman . [SEP]
[CLS] the woman sneaked him the letter . [SEP],[CLS] the woman sneaked the letter to him . [SEP],[CLS] the woman proposed him the plan . [SEP],[CLS] the woman proposed the plan to him . [SEP],,[CLS] the woman sneaked the man the letter . [SEP],[CLS] the woman sneaked the letter to the man . [SEP],[CLS] the woman proposed the man the plan . [SEP],[CLS] the woman proposed the plan to the man . [SEP]
[CLS] the man passed her the ball . [SEP],[CLS] the man passed the ball to her . [SEP],[CLS] the man recounted her the story . [SEP],[CLS] the man recounted the story to her . [SEP],,[CLS] the man passed the woman the ball . [SEP],[CLS] the man passed the ball to the woman . [SEP],[CLS] the man recounted the woman the story . [SEP],[CLS] the man recounted the story to the woman . [SEP]
[CLS] the woman passed him the ball . [SEP],[CLS] the woman passed the ball to him . [SEP],[CLS] the woman recounted him the story . [SEP],[CLS] the woman recounted the story to him . [SEP],,[CLS] the woman passed the man the ball . [SEP],[CLS] the woman passed the ball to the man . [SEP],[CLS] the woman recounted the man the story . [SEP],[CLS] the woman recounted the story to the man . [SEP]
[CLS] the man pitched her the ball . [SEP],[CLS] the man pitched the ball to her . [SEP],[CLS] the man repeated her the story . [SEP],[CLS] the man repeated the story to her . [SEP],,[CLS] the man pitched the woman the ball . [SEP],[CLS] the man pitched the ball to the woman . [SEP],[CLS] the man repeated the woman the story . [SEP],[CLS] the man repeated the story to the woman . [SEP]
[CLS] the woman pitched him the ball . [SEP],[CLS] the woman pitched the ball to him . [SEP],[CLS] the woman repeated him the story . [SEP],[CLS] the woman repeated the story to him . [SEP],,[CLS] the woman pitched the man the ball . [SEP],[CLS] the woman pitched the ball to the man . [SEP],[CLS] the woman repeated the man the story . [SEP],[CLS] the woman repeated the story to the man . [SEP]
[CLS] the man threw her the ball . [SEP],[CLS] the man threw the ball to her . [SEP],[CLS] the man reported her the news . [SEP],[CLS] the man reported the news to her . [SEP],,[CLS] the man threw the woman the ball . [SEP],[CLS] the man threw the ball to the woman . [SEP],[CLS] the man reported the woman the news . [SEP],[CLS] the man reported the news to the woman . [SEP]
[CLS] the woman threw him the ball . [SEP],[CLS] the woman threw the ball to him . [SEP],[CLS] the woman reported him the news . [SEP],[CLS] the woman reported the news to him . [SEP],,[CLS] the woman threw the man the ball . [SEP],[CLS] the woman threw the ball to the man . [SEP],[CLS] the woman reported the man the news . [SEP],[CLS] the woman reported the news to the man . [SEP]
[CLS] the man tipped her the ball . [SEP],[CLS] the man tipped the ball to her . [SEP],[CLS] the man revealed her the news . [SEP],[CLS] the man revealed the news to her . [SEP],,[CLS] the man tipped the woman the ball . [SEP],[CLS] the man tipped the ball to the woman . [SEP],[CLS] the man revealed the woman the news . [SEP],[CLS] the man revealed the news to the woman . [SEP]
[CLS] the woman tipped him the ball . [SEP],[CLS] the woman tipped the ball to him . [SEP],[CLS] the woman revealed him the news . [SEP],[CLS] the woman revealed the news to him . [SEP],,[CLS] the woman tipped the man the ball . [SEP],[CLS] the woman tipped the ball to the man . [SEP],[CLS] the woman revealed the man the news . [SEP],[CLS] the woman revealed the news to the man . [SEP]
[CLS] the man tossed her the ball . [SEP],[CLS] the man tossed the ball to her . [SEP],[CLS] the man said her the news . [SEP],[CLS] the man said the news to her . [SEP],,[CLS] the man tossed the woman the ball . [SEP],[CLS] the man tossed the ball to the woman . [SEP],[CLS] the man said the woman the news . [SEP],[CLS] the man said the news to the woman . [SEP]
[CLS] the woman tossed him the ball . [SEP],[CLS] the woman tossed the ball to him . [SEP],[CLS] the woman said him the news . [SEP],[CLS] the woman said the news to him . [SEP],,[CLS] the woman tossed the man the ball . [SEP],[CLS] the woman tossed the ball to the man . [SEP],[CLS] the woman said the man the news . [SEP],[CLS] the woman said the news to the man . [SEP]
[CLS] the man asked her the question . [SEP],[CLS] the man asked the question to her . [SEP],[CLS] the man stated her the news . [SEP],[CLS] the man stated the news to her . [SEP],,[CLS] the man asked the woman the question . [SEP],[CLS] the man asked the question to the woman . [SEP],[CLS] the man stated the woman the news . [SEP],[CLS] the man stated the news to the woman . [SEP]
[CLS] the woman asked him the question . [SEP],[CLS] the woman asked the question to him . [SEP],[CLS] the woman stated him the news . [SEP],[CLS] the woman stated the news to him . [SEP],,[CLS] the woman asked the man the question . [SEP],[CLS] the woman asked the question to the man . [SEP],[CLS] the woman stated the man the news . [SEP],[CLS] the woman stated the news to the man . [SEP]
[CLS] the man read her the story . [SEP],[CLS] the man read the story to her . [SEP],[CLS] the man cried her the order . [SEP],[CLS] the man cried the order to her . [SEP],,[CLS] the man read the woman the story . [SEP],[CLS] the man read the story to the woman . [SEP],[CLS] the man cried the woman the order . [SEP],[CLS] the man cried the order to the woman . [SEP]
[CLS] the woman read him the story . [SEP],[CLS] the woman read the story to him . [SEP],[CLS] the woman cried him the order . [SEP],[CLS] the woman cried the order to him . [SEP],,[CLS] the woman read the man the story . [SEP],[CLS] the woman read the story to the man . [SEP],[CLS] the woman cried the man the order . [SEP],[CLS] the woman cried the order to the man . [SEP]
[CLS] the man relayed her the message . [SEP],[CLS] the man relayed the message to her . [SEP],[CLS] the man raged her the order . [SEP],[CLS] the man raged the order to her . [SEP],,[CLS] the man relayed the woman the message . [SEP],[CLS] the man relayed the message to the woman . [SEP],[CLS] the man raged the woman the order . [SEP],[CLS] the man raged the order to the woman . [SEP]
[CLS] the woman relayed him the message . [SEP],[CLS] the woman relayed the message to him . [SEP],[CLS] the woman raged him the order . [SEP],[CLS] the woman raged the order to him . [SEP],,[CLS] the woman relayed the man the message . [SEP],[CLS] the woman relayed the message to the man . [SEP],[CLS] the woman raged the man the order . [SEP],[CLS] the woman raged the order to the man . [SEP]
[CLS] the man showed her the message . [SEP],[CLS] the man showed the message to her . [SEP],[CLS] the man screamed her the order . [SEP],[CLS] the man screamed the order to her . [SEP],,[CLS] the man showed the woman the message . [SEP],[CLS] the man showed the message to the woman . [SEP],[CLS] the man screamed the woman the order . [SEP],[CLS] the man screamed the order to the woman . [SEP]
[CLS] the woman showed him the message . [SEP],[CLS] the woman showed the message to him . [SEP],[CLS] the woman screamed him the order . [SEP],[CLS] the woman screamed the order to him . [SEP],,[CLS] the woman showed the man the message . [SEP],[CLS] the woman showed the message to the man . [SEP],[CLS] the woman screamed the man the order . [SEP],[CLS] the woman screamed the order to the man . [SEP]
[CLS] the man taught her the lesson . [SEP],[CLS] the man taught the lesson to her . [SEP],[CLS] the man shouted her the order . [SEP],[CLS] the man shouted the order to her . [SEP],,[CLS] the man taught the woman the lesson . [SEP],[CLS] the man taught the lesson to the woman . [SEP],[CLS] the man shouted the woman the order . [SEP],[CLS] the man shouted the order to the woman . [SEP]
[CLS] the woman taught him the lesson . [SEP],[CLS] the woman taught the lesson to him . [SEP],[CLS] the woman shouted him the order . [SEP],[CLS] the woman shouted the order to him . [SEP],,[CLS] the woman taught the man the lesson . [SEP],[CLS] the woman taught the lesson to the man . [SEP],[CLS] the woman shouted the man the order . [SEP],[CLS] the woman shouted the order to the man . [SEP]
[CLS] the man told her the message . [SEP],[CLS] the man told the message to her . [SEP],[CLS] the man sang her the song . [SEP],[CLS] the man sang the song to her . [SEP],,[CLS] the man told the woman the message . [SEP],[CLS] the man told the message to the woman . [SEP],[CLS] the man sang the woman the song . [SEP],[CLS] the man sang the song to the woman . [SEP]
[CLS] the woman told him the message . [SEP],[CLS] the woman told the message to him . [SEP],[CLS] the woman sang him the song . [SEP],[CLS] the woman sang the song to him . [SEP],,[CLS] the woman told the man the message . [SEP],[CLS] the woman told the message to the man . [SEP],[CLS] the woman sang the man the song . [SEP],[CLS] the woman sang the song to the man . [SEP]
[CLS] the man wrote her the message . [SEP],[CLS] the man wrote the message to her . [SEP],[CLS] the man whispered her the secret . [SEP],[CLS] the man whispered the secret to her . [SEP],,[CLS] the man wrote the woman the message . [SEP],[CLS] the man wrote the message to the woman . [SEP],[CLS] the man whispered the woman the secret . [SEP],[CLS] the man whispered the secret to the woman . [SEP]
[CLS] the woman wrote him the message . [SEP],[CLS] the woman wrote the message to him . [SEP],[CLS] the woman whispered him the secret . [SEP],[CLS] the woman whispered the secret to him . [SEP],,[CLS] the woman wrote the man the message . [SEP],[CLS] the woman wrote the message to the man . [SEP],[CLS] the woman whispered the man the secret . [SEP],[CLS] the woman whispered the secret to the man . [SEP]
,,[CLS] the man yelled her the order . [SEP],[CLS] the man yelled the order to her . [SEP],,,,[CLS] the man yelled the woman the order . [SEP],[CLS] the man yelled the order to the woman . [SEP]
,,[CLS] the woman yelled him the order . [SEP],[CLS] the woman yelled the order to him . [SEP],,,,[CLS] the woman yelled the man the order . [SEP],[CLS] the woman yelled the order to the man . [SEP]
