Task 1 Pronoun vs Short Definite Noun Recipients,,,,,Task 2: Short Definite Noun vs Short Indefinite Noun Recipients,,,,,Task 3: Short Definite Noun vs Long Definite Noun Recipients,,,,,Task 4: Short Definite Noun vs Long Indefinite Noun Recipients,,,
[CLS] the man explained her the problem . [SEP],[CLS] the man explained the problem to her . [SEP],[CLS] the man explained the woman the problem . [SEP],[CLS] the man explained the problem to the woman . [SEP],,[CLS] the man explained the woman the problem . [SEP],[CLS] the man explained the problem to the woman . [SEP],[CLS] the man explained a woman the problem . [SEP],[CLS] the man explained the problem to a woman . [SEP],,[CLS] the man explained the woman the problem . [SEP],[CLS] the man explained the problem to the woman . [SEP],[CLS] the man explained the friend from childhood the problem . [SEP],[CLS] the man explained the problem to the friend from childhood . [SEP],,[CLS] the man explained the woman the problem . [SEP],[CLS] the man explained the problem to the woman . [SEP],[CLS] the man explained a friend from childhood the problem . [SEP],[CLS] the man explained the problem to a friend from childhood . [SEP]
[CLS] the woman explained him the problem . [SEP],[CLS] the woman explained the problem to him . [SEP],[CLS] the woman explained the man the problem . [SEP],[CLS] the woman explained the problem to the man . [SEP],,[CLS] the woman explained the man the problem . [SEP],[CLS] the woman explained the problem to the man . [SEP],[CLS] the woman explained a man the problem . [SEP],[CLS] the woman explained the problem to a man . [SEP],,[CLS] the woman explained the man the problem . [SEP],[CLS] the woman explained the problem to the man . [SEP],[CLS] the woman explained the friend from childhood the problem . [SEP],[CLS] the woman explained the problem to the friend from childhood . [SEP],,[CLS] the woman explained the man the problem . [SEP],[CLS] the woman explained the problem to the man . [SEP],[CLS] the woman explained a friend from childhood the problem . [SEP],[CLS] the woman explained the problem to a friend from childhood . [SEP]
[CLS] the man illustrated her the problem . [SEP],[CLS] the man illustrated the problem to her . [SEP],[CLS] the man illustrated the woman the problem . [SEP],[CLS] the man illustrated the problem to the woman . [SEP],,[CLS] the man illustrated the woman the problem . [SEP],[CLS] the man illustrated the problem to the woman . [SEP],[CLS] the man illustrated a woman the problem . [SEP],[CLS] the man illustrated the problem to a woman . [SEP],,[CLS] the man illustrated the woman the problem . [SEP],[CLS] the man illustrated the problem to the woman . [SEP],[CLS] the man illustrated the friend from childhood the problem . [SEP],[CLS] the man illustrated the problem to the friend from childhood . [SEP],,[CLS] the man illustrated the woman the problem . [SEP],[CLS] the man illustrated the problem to the woman . [SEP],[CLS] the man illustrated a friend from childhood the problem . [SEP],[CLS] the man illustrated the problem to a friend from childhood . [SEP]
[CLS] the woman illustrated him the problem . [SEP],[CLS] the woman illustrated the problem to him . [SEP],[CLS] the woman illustrated the man the problem . [SEP],[CLS] the woman illustrated the problem to the man . [SEP],,[CLS] the woman illustrated the man the problem . [SEP],[CLS] the woman illustrated the problem to the man . [SEP],[CLS] the woman illustrated a man the problem . [SEP],[CLS] the woman illustrated the problem to a man . [SEP],,[CLS] the woman illustrated the man the problem . [SEP],[CLS] the woman illustrated the problem to the man . [SEP],[CLS] the woman illustrated the friend from childhood the problem . [SEP],[CLS] the woman illustrated the problem to the friend from childhood . [SEP],,[CLS] the woman illustrated the man the problem . [SEP],[CLS] the woman illustrated the problem to the man . [SEP],[CLS] the woman illustrated a friend from childhood the problem . [SEP],[CLS] the woman illustrated the problem to a friend from childhood . [SEP]
[CLS] the man introduced her the problem . [SEP],[CLS] the man introduced the problem to her . [SEP],[CLS] the man introduced the woman the problem . [SEP],[CLS] the man introduced the problem to the woman . [SEP],,[CLS] the man introduced the woman the problem . [SEP],[CLS] the man introduced the problem to the woman . [SEP],[CLS] the man introduced a woman the problem . [SEP],[CLS] the man introduced the problem to a woman . [SEP],,[CLS] the man introduced the woman the problem . [SEP],[CLS] the man introduced the problem to the woman . [SEP],[CLS] the man introduced the friend from childhood the problem . [SEP],[CLS] the man introduced the problem to the friend from childhood . [SEP],,[CLS] the man introduced the woman the problem . [SEP],[CLS] the man introduced the problem to the woman . [SEP],[CLS] the man introduced a friend from childhood the problem . [SEP],[CLS] the man introduced the problem to a friend from childhood . [SEP]
[CLS] the woman introduced him the problem . [SEP],[CLS] the woman introduced the problem to him . [SEP],[CLS] the woman introduced the man the problem . [SEP],[CLS] the woman introduced the problem to the man . [SEP],,[CLS] the woman introduced the man the problem . [SEP],[CLS] the woman introduced the problem to the man . [SEP],[CLS] the woman introduced a man the problem . [SEP],[CLS] the woman introduced the problem to a man . [SEP],,[CLS] the woman introduced the man the problem . [SEP],[CLS] the woman introduced the problem to the man . [SEP],[CLS] the woman introduced the friend from childhood the problem . [SEP],[CLS] the woman introduced the problem to the friend from childhood . [SEP],,[CLS] the woman introduced the man the problem . [SEP],[CLS] the woman introduced the problem to the man . [SEP],[CLS] the woman introduced a friend from childhood the problem . [SEP],[CLS] the woman introduced the problem to a friend from childhood . [SEP]
[CLS] the man narrated her the story . [SEP],[CLS] the man narrated the story to her . [SEP],[CLS] the man narrated the woman the story . [SEP],[CLS] the man narrated the story to the woman . [SEP],,[CLS] the man narrated the woman the story . [SEP],[CLS] the man narrated the story to the woman . [SEP],[CLS] the man narrated a woman the story . [SEP],[CLS] the man narrated the story to a woman . [SEP],,[CLS] the man narrated the woman the story . [SEP],[CLS] the man narrated the story to the woman . [SEP],[CLS] the man narrated the friend from childhood the story . [SEP],[CLS] the man narrated the story to the friend from childhood . [SEP],,[CLS] the man narrated the woman the story . [SEP],[CLS] the man narrated the story to the woman . [SEP],[CLS] the man narrated a friend from childhood the story . [SEP],[CLS] the man narrated the story to a friend from childhood . [SEP]
[CLS] the woman narrated him the story . [SEP],[CLS] the woman narrated the story to him . [SEP],[CLS] the woman narrated the man the story . [SEP],[CLS] the woman narrated the story to the man . [SEP],,[CLS] the woman narrated the man the story . [SEP],[CLS] the woman narrated the story to the man . [SEP],[CLS] the woman narrated a man the story . [SEP],[CLS] the woman narrated the story to a man . [SEP],,[CLS] the woman narrated the man the story . [SEP],[CLS] the woman narrated the story to the man . [SEP],[CLS] the woman narrated the friend from childhood the story . [SEP],[CLS] the woman narrated the story to the friend from childhood . [SEP],,[CLS] the woman narrated the man the story . [SEP],[CLS] the woman narrated the story to the man . [SEP],[CLS] the woman narrated a friend from childhood the story . [SEP],[CLS] the woman narrated the story to a friend from childhood . [SEP]
[CLS] the man recited her the poem . [SEP],[CLS] the man recited the poem to her . [SEP],[CLS] the man recited the woman the poem . [SEP],[CLS] the man recited the poem to the woman . [SEP],,[CLS] the man recited the woman the poem . [SEP],[CLS] the man recited the poem to the woman . [SEP],[CLS] the man recited a woman the poem . [SEP],[CLS] the man recited the poem to a woman . [SEP],,[CLS] the man recited the woman the poem . [SEP],[CLS] the man recited the poem to the woman . [SEP],[CLS] the man recited the friend from childhood the poem . [SEP],[CLS] the man recited the poem to the friend from childhood . [SEP],,[CLS] the man recited the woman the poem . [SEP],[CLS] the man recited the poem to the woman . [SEP],[CLS] the man recited a friend from childhood the poem . [SEP],[CLS] the man recited the poem to a friend from childhood . [SEP]
[CLS] the woman recited him the poem . [SEP],[CLS] the woman recited the poem to him . [SEP],[CLS] the woman recited the man the poem . [SEP],[CLS] the woman recited the poem to the man . [SEP],,[CLS] the woman recited the man the poem . [SEP],[CLS] the woman recited the poem to the man . [SEP],[CLS] the woman recited a man the poem . [SEP],[CLS] the woman recited the poem to a man . [SEP],,[CLS] the woman recited the man the poem . [SEP],[CLS] the woman recited the poem to the man . [SEP],[CLS] the woman recited the friend from childhood the poem . [SEP],[CLS] the woman recited the poem to the friend from childhood . [SEP],,[CLS] the woman recited the man the poem . [SEP],[CLS] the woman recited the poem to the man . [SEP],[CLS] the woman recited a friend from childhood the poem . [SEP],[CLS] the woman recited the poem to a friend from childhood . [SEP]
[CLS] the man recommended her the book . [SEP],[CLS] the man recommended the book to her . [SEP],[CLS] the man recommended the woman the book . [SEP],[CLS] the man recommended the book to the woman . [SEP],,[CLS] the man recommended the woman the book . [SEP],[CLS] the man recommended the book to the woman . [SEP],[CLS] the man recommended a woman the book . [SEP],[CLS] the man recommended the book to a woman . [SEP],,[CLS] the man recommended the woman the book . [SEP],[CLS] the man recommended the book to the woman . [SEP],[CLS] the man recommended the friend from childhood the book . [SEP],[CLS] the man recommended the book to the friend from childhood . [SEP],,[CLS] the man recommended the woman the book . [SEP],[CLS] the man recommended the book to the woman . [SEP],[CLS] the man recommended a friend from childhood the book . [SEP],[CLS] the man recommended the book to a friend from childhood . [SEP]
[CLS] the woman recommended him the book . [SEP],[CLS] the woman recommended the book to him . [SEP],[CLS] the woman recommended the man the book . [SEP],[CLS] the woman recommended the book to the man . [SEP],,[CLS] the woman recommended the man the book . [SEP],[CLS] the woman recommended the book to the man . [SEP],[CLS] the woman recommended a man the book . [SEP],[CLS] the woman recommended the book to a man . [SEP],,[CLS] the woman recommended the man the book . [SEP],[CLS] the woman recommended the book to the man . [SEP],[CLS] the woman recommended the friend from childhood the book . [SEP],[CLS] the woman recommended the book to the friend from childhood . [SEP],,[CLS] the woman recommended the man the book . [SEP],[CLS] the woman recommended the book to the man . [SEP],[CLS] the woman recommended a friend from childhood the book . [SEP],[CLS] the woman recommended the book to a friend from childhood . [SEP]
[CLS] the man referred her the friend . [SEP],[CLS] the man referred the friend to her . [SEP],[CLS] the man referred the woman the friend . [SEP],[CLS] the man referred the friend to the woman . [SEP],,[CLS] the man referred the woman the friend . [SEP],[CLS] the man referred the friend to the woman . [SEP],[CLS] the man referred a woman the friend . [SEP],[CLS] the man referred the friend to a woman . [SEP],,[CLS] the man referred the woman the friend . [SEP],[CLS] the man referred the friend to the woman . [SEP],[CLS] the man referred the friend from childhood the friend . [SEP],[CLS] the man referred the friend to the friend from childhood . [SEP],,[CLS] the man referred the woman the friend . [SEP],[CLS] the man referred the friend to the woman . [SEP],[CLS] the man referred a friend from childhood the friend . [SEP],[CLS] the man referred the friend to a friend from childhood . [SEP]
[CLS] the woman referred him the friend . [SEP],[CLS] the woman referred the friend to him . [SEP],[CLS] the woman referred the man the friend . [SEP],[CLS] the woman referred the friend to the man . [SEP],,[CLS] the woman referred the man the friend . [SEP],[CLS] the woman referred the friend to the man . [SEP],[CLS] the woman referred a man the friend . [SEP],[CLS] the woman referred the friend to a man . [SEP],,[CLS] the woman referred the man the friend . [SEP],[CLS] the woman referred the friend to the man . [SEP],[CLS] the woman referred the friend from childhood the friend . [SEP],[CLS] the woman referred the friend to the friend from childhood . [SEP],,[CLS] the woman referred the man the friend . [SEP],[CLS] the woman referred the friend to the man . [SEP],[CLS] the woman referred a friend from childhood the friend . [SEP],[CLS] the woman referred the friend to a friend from childhood . [SEP]
[CLS] the man reimbursed her the money . [SEP],[CLS] the man reimbursed the money to her . [SEP],[CLS] the man reimbursed the woman the money . [SEP],[CLS] the man reimbursed the money to the woman . [SEP],,[CLS] the man reimbursed the woman the money . [SEP],[CLS] the man reimbursed the money to the woman . [SEP],[CLS] the man reimbursed a woman the money . [SEP],[CLS] the man reimbursed the money to a woman . [SEP],,[CLS] the man reimbursed the woman the money . [SEP],[CLS] the man reimbursed the money to the woman . [SEP],[CLS] the man reimbursed the friend from childhood the money . [SEP],[CLS] the man reimbursed the money to the friend from childhood . [SEP],,[CLS] the man reimbursed the woman the money . [SEP],[CLS] the man reimbursed the money to the woman . [SEP],[CLS] the man reimbursed a friend from childhood the money . [SEP],[CLS] the man reimbursed the money to a friend from childhood . [SEP]
[CLS] the woman reimbursed him the money . [SEP],[CLS] the woman reimbursed the money to him . [SEP],[CLS] the woman reimbursed the man the money . [SEP],[CLS] the woman reimbursed the money to the man . [SEP],,[CLS] the woman reimbursed the man the money . [SEP],[CLS] the woman reimbursed the money to the man . [SEP],[CLS] the woman reimbursed a man the money . [SEP],[CLS] the woman reimbursed the money to a man . [SEP],,[CLS] the woman reimbursed the man the money . [SEP],[CLS] the woman reimbursed the money to the man . [SEP],[CLS] the woman reimbursed the friend from childhood the money . [SEP],[CLS] the woman reimbursed the money to the friend from childhood . [SEP],,[CLS] the woman reimbursed the man the money . [SEP],[CLS] the woman reimbursed the money to the man . [SEP],[CLS] the woman reimbursed a friend from childhood the money . [SEP],[CLS] the woman reimbursed the money to a friend from childhood . [SEP]
[CLS] the man restored her the money . [SEP],[CLS] the man restored the money to her . [SEP],[CLS] the man restored the woman the money . [SEP],[CLS] the man restored the money to the woman . [SEP],,[CLS] the man restored the woman the money . [SEP],[CLS] the man restored the money to the woman . [SEP],[CLS] the man restored a woman the money . [SEP],[CLS] the man restored the money to a woman . [SEP],,[CLS] the man restored the woman the money . [SEP],[CLS] the man restored the money to the woman . [SEP],[CLS] the man restored the friend from childhood the money . [SEP],[CLS] the man restored the money to the friend from childhood . [SEP],,[CLS] the man restored the woman the money . [SEP],[CLS] the man restored the money to the woman . [SEP],[CLS] the man restored a friend from childhood the money . [SEP],[CLS] the man restored the money to a friend from childhood . [SEP]
[CLS] the woman restored him the money . [SEP],[CLS] the woman restored the money to him . [SEP],[CLS] the woman restored the man the money . [SEP],[CLS] the woman restored the money to the man . [SEP],,[CLS] the woman restored the man the money . [SEP],[CLS] the woman restored the money to the man . [SEP],[CLS] the woman restored a man the money . [SEP],[CLS] the woman restored the money to a man . [SEP],,[CLS] the woman restored the man the money . [SEP],[CLS] the woman restored the money to the man . [SEP],[CLS] the woman restored the friend from childhood the money . [SEP],[CLS] the woman restored the money to the friend from childhood . [SEP],,[CLS] the woman restored the man the money . [SEP],[CLS] the woman restored the money to the man . [SEP],[CLS] the woman restored a friend from childhood the money . [SEP],[CLS] the woman restored the money to a friend from childhood . [SEP]
[CLS] the man returned her the money . [SEP],[CLS] the man returned the money to her . [SEP],[CLS] the man returned the woman the money . [SEP],[CLS] the man returned the money to the woman . [SEP],,[CLS] the man returned the woman the money . [SEP],[CLS] the man returned the money to the woman . [SEP],[CLS] the man returned a woman the money . [SEP],[CLS] the man returned the money to a woman . [SEP],,[CLS] the man returned the woman the money . [SEP],[CLS] the man returned the money to the woman . [SEP],[CLS] the man returned the friend from childhood the money . [SEP],[CLS] the man returned the money to the friend from childhood . [SEP],,[CLS] the man returned the woman the money . [SEP],[CLS] the man returned the money to the woman . [SEP],[CLS] the man returned a friend from childhood the money . [SEP],[CLS] the man returned the money to a friend from childhood . [SEP]
[CLS] the woman returned him the money . [SEP],[CLS] the woman returned the money to him . [SEP],[CLS] the woman returned the man the money . [SEP],[CLS] the woman returned the money to the man . [SEP],,[CLS] the woman returned the man the money . [SEP],[CLS] the woman returned the money to the man . [SEP],[CLS] the woman returned a man the money . [SEP],[CLS] the woman returned the money to a man . [SEP],,[CLS] the woman returned the man the money . [SEP],[CLS] the woman returned the money to the man . [SEP],[CLS] the woman returned the friend from childhood the money . [SEP],[CLS] the woman returned the money to the friend from childhood . [SEP],,[CLS] the woman returned the man the money . [SEP],[CLS] the woman returned the money to the man . [SEP],[CLS] the woman returned a friend from childhood the money . [SEP],[CLS] the woman returned the money to a friend from childhood . [SEP]
[CLS] the man sacrificed her the money . [SEP],[CLS] the man sacrificed the money to her . [SEP],[CLS] the man sacrificed the woman the money . [SEP],[CLS] the man sacrificed the money to the woman . [SEP],,[CLS] the man sacrificed the woman the money . [SEP],[CLS] the man sacrificed the money to the woman . [SEP],[CLS] the man sacrificed a woman the money . [SEP],[CLS] the man sacrificed the money to a woman . [SEP],,[CLS] the man sacrificed the woman the money . [SEP],[CLS] the man sacrificed the money to the woman . [SEP],[CLS] the man sacrificed the friend from childhood the money . [SEP],[CLS] the man sacrificed the money to the friend from childhood . [SEP],,[CLS] the man sacrificed the woman the money . [SEP],[CLS] the man sacrificed the money to the woman . [SEP],[CLS] the man sacrificed a friend from childhood the money . [SEP],[CLS] the man sacrificed the money to a friend from childhood . [SEP]
[CLS] the woman sacrificed him the money . [SEP],[CLS] the woman sacrificed the money to him . [SEP],[CLS] the woman sacrificed the man the money . [SEP],[CLS] the woman sacrificed the money to the man . [SEP],,[CLS] the woman sacrificed the man the money . [SEP],[CLS] the woman sacrificed the money to the man . [SEP],[CLS] the woman sacrificed a man the money . [SEP],[CLS] the woman sacrificed the money to a man . [SEP],,[CLS] the woman sacrificed the man the money . [SEP],[CLS] the woman sacrificed the money to the man . [SEP],[CLS] the woman sacrificed the friend from childhood the money . [SEP],[CLS] the woman sacrificed the money to the friend from childhood . [SEP],,[CLS] the woman sacrificed the man the money . [SEP],[CLS] the woman sacrificed the money to the man . [SEP],[CLS] the woman sacrificed a friend from childhood the money . [SEP],[CLS] the woman sacrificed the money to a friend from childhood . [SEP]
[CLS] the man submitted her the work . [SEP],[CLS] the man submitted the work to her . [SEP],[CLS] the man submitted the woman the work . [SEP],[CLS] the man submitted the work to the woman . [SEP],,[CLS] the man submitted the woman the work . [SEP],[CLS] the man submitted the work to the woman . [SEP],[CLS] the man submitted a woman the work . [SEP],[CLS] the man submitted the work to a woman . [SEP],,[CLS] the man submitted the woman the work . [SEP],[CLS] the man submitted the work to the woman . [SEP],[CLS] the man submitted the friend from childhood the work . [SEP],[CLS] the man submitted the work to the friend from childhood . [SEP],,[CLS] the man submitted the woman the work . [SEP],[CLS] the man submitted the work to the woman . [SEP],[CLS] the man submitted a friend from childhood the work . [SEP],[CLS] the man submitted the work to a friend from childhood . [SEP]
[CLS] the woman submitted him the work . [SEP],[CLS] the woman submitted the work to him . [SEP],[CLS] the woman submitted the man the work . [SEP],[CLS] the woman submitted the work to the man . [SEP],,[CLS] the woman submitted the man the work . [SEP],[CLS] the woman submitted the work to the man . [SEP],[CLS] the woman submitted a man the work . [SEP],[CLS] the woman submitted the work to a man . [SEP],,[CLS] the woman submitted the man the work . [SEP],[CLS] the woman submitted the work to the man . [SEP],[CLS] the woman submitted the friend from childhood the work . [SEP],[CLS] the woman submitted the work to the friend from childhood . [SEP],,[CLS] the woman submitted the man the work . [SEP],[CLS] the woman submitted the work to the man . [SEP],[CLS] the woman submitted a friend from childhood the work . [SEP],[CLS] the woman submitted the work to a friend from childhood . [SEP]
[CLS] the man surrendered her the money . [SEP],[CLS] the man surrendered the money to her . [SEP],[CLS] the man surrendered the woman the money . [SEP],[CLS] the man surrendered the money to the woman . [SEP],,[CLS] the man surrendered the woman the money . [SEP],[CLS] the man surrendered the money to the woman . [SEP],[CLS] the man surrendered a woman the money . [SEP],[CLS] the man surrendered the money to a woman . [SEP],,[CLS] the man surrendered the woman the money . [SEP],[CLS] the man surrendered the money to the woman . [SEP],[CLS] the man surrendered the friend from childhood the money . [SEP],[CLS] the man surrendered the money to the friend from childhood . [SEP],,[CLS] the man surrendered the woman the money . [SEP],[CLS] the man surrendered the money to the woman . [SEP],[CLS] the man surrendered a friend from childhood the money . [SEP],[CLS] the man surrendered the money to a friend from childhood . [SEP]
[CLS] the woman surrendered him the money . [SEP],[CLS] the woman surrendered the money to him . [SEP],[CLS] the woman surrendered the man the money . [SEP],[CLS] the woman surrendered the money to the man . [SEP],,[CLS] the woman surrendered the man the money . [SEP],[CLS] the woman surrendered the money to the man . [SEP],[CLS] the woman surrendered a man the money . [SEP],[CLS] the woman surrendered the money to a man . [SEP],,[CLS] the woman surrendered the man the money . [SEP],[CLS] the woman surrendered the money to the man . [SEP],[CLS] the woman surrendered the friend from childhood the money . [SEP],[CLS] the woman surrendered the money to the friend from childhood . [SEP],,[CLS] the woman surrendered the man the money . [SEP],[CLS] the woman surrendered the money to the man . [SEP],[CLS] the woman surrendered a friend from childhood the money . [SEP],[CLS] the woman surrendered the money to a friend from childhood . [SEP]
[CLS] the man transferred her the money . [SEP],[CLS] the man transferred the money to her . [SEP],[CLS] the man transferred the woman the money . [SEP],[CLS] the man transferred the money to the woman . [SEP],,[CLS] the man transferred the woman the money . [SEP],[CLS] the man transferred the money to the woman . [SEP],[CLS] the man transferred a woman the money . [SEP],[CLS] the man transferred the money to a woman . [SEP],,[CLS] the man transferred the woman the money . [SEP],[CLS] the man transferred the money to the woman . [SEP],[CLS] the man transferred the friend from childhood the money . [SEP],[CLS] the man transferred the money to the friend from childhood . [SEP],,[CLS] the man transferred the woman the money . [SEP],[CLS] the man transferred the money to the woman . [SEP],[CLS] the man transferred a friend from childhood the money . [SEP],[CLS] the man transferred the money to a friend from childhood . [SEP]
[CLS] the woman transferred him the money . [SEP],[CLS] the woman transferred the money to him . [SEP],[CLS] the woman transferred the man the money . [SEP],[CLS] the woman transferred the money to the man . [SEP],,[CLS] the woman transferred the man the money . [SEP],[CLS] the woman transferred the money to the man . [SEP],[CLS] the woman transferred a man the money . [SEP],[CLS] the woman transferred the money to a man . [SEP],,[CLS] the woman transferred the man the money . [SEP],[CLS] the woman transferred the money to the man . [SEP],[CLS] the woman transferred the friend from childhood the money . [SEP],[CLS] the woman transferred the money to the friend from childhood . [SEP],,[CLS] the woman transferred the man the money . [SEP],[CLS] the woman transferred the money to the man . [SEP],[CLS] the woman transferred a friend from childhood the money . [SEP],[CLS] the woman transferred the money to a friend from childhood . [SEP]
[CLS] the man transported her the money . [SEP],[CLS] the man transported the money to her . [SEP],[CLS] the man transported the woman the money . [SEP],[CLS] the man transported the money to the woman . [SEP],,[CLS] the man transported the woman the money . [SEP],[CLS] the man transported the money to the woman . [SEP],[CLS] the man transported a woman the money . [SEP],[CLS] the man transported the money to a woman . [SEP],,[CLS] the man transported the woman the money . [SEP],[CLS] the man transported the money to the woman . [SEP],[CLS] the man transported the friend from childhood the money . [SEP],[CLS] the man transported the money to the friend from childhood . [SEP],,[CLS] the man transported the woman the money . [SEP],[CLS] the man transported the money to the woman . [SEP],[CLS] the man transported a friend from childhood the money . [SEP],[CLS] the man transported the money to a friend from childhood . [SEP]
[CLS] the woman transported him the money . [SEP],[CLS] the woman transported the money to him . [SEP],[CLS] the woman transported the man the money . [SEP],[CLS] the woman transported the money to the man . [SEP],,[CLS] the woman transported the man the money . [SEP],[CLS] the woman transported the money to the man . [SEP],[CLS] the woman transported a man the money . [SEP],[CLS] the woman transported the money to a man . [SEP],,[CLS] the woman transported the man the money . [SEP],[CLS] the woman transported the money to the man . [SEP],[CLS] the woman transported the friend from childhood the money . [SEP],[CLS] the woman transported the money to the friend from childhood . [SEP],,[CLS] the woman transported the man the money . [SEP],[CLS] the woman transported the money to the man . [SEP],[CLS] the woman transported a friend from childhood the money . [SEP],[CLS] the woman transported the money to a friend from childhood . [SEP]
[CLS] the man admitted her the news . [SEP],[CLS] the man admitted the news to her . [SEP],[CLS] the man admitted the woman the news . [SEP],[CLS] the man admitted the news to the woman . [SEP],,[CLS] the man admitted the woman the news . [SEP],[CLS] the man admitted the news to the woman . [SEP],[CLS] the man admitted a woman the news . [SEP],[CLS] the man admitted the news to a woman . [SEP],,[CLS] the man admitted the woman the news . [SEP],[CLS] the man admitted the news to the woman . [SEP],[CLS] the man admitted the friend from childhood the news . [SEP],[CLS] the man admitted the news to the friend from childhood . [SEP],,[CLS] the man admitted the woman the news . [SEP],[CLS] the man admitted the news to the woman . [SEP],[CLS] the man admitted a friend from childhood the news . [SEP],[CLS] the man admitted the news to a friend from childhood . [SEP]
[CLS] the woman admitted him the news . [SEP],[CLS] the woman admitted the news to him . [SEP],[CLS] the woman admitted the man the news . [SEP],[CLS] the woman admitted the news to the man . [SEP],,[CLS] the woman admitted the man the news . [SEP],[CLS] the woman admitted the news to the man . [SEP],[CLS] the woman admitted a man the news . [SEP],[CLS] the woman admitted the news to a man . [SEP],,[CLS] the woman admitted the man the news . [SEP],[CLS] the woman admitted the news to the man . [SEP],[CLS] the woman admitted the friend from childhood the news . [SEP],[CLS] the woman admitted the news to the friend from childhood . [SEP],,[CLS] the woman admitted the man the news . [SEP],[CLS] the woman admitted the news to the man . [SEP],[CLS] the woman admitted a friend from childhood the news . [SEP],[CLS] the woman admitted the news to a friend from childhood . [SEP]
[CLS] the man alleged her the news . [SEP],[CLS] the man alleged the news to her . [SEP],[CLS] the man alleged the woman the news . [SEP],[CLS] the man alleged the news to the woman . [SEP],,[CLS] the man alleged the woman the news . [SEP],[CLS] the man alleged the news to the woman . [SEP],[CLS] the man alleged a woman the news . [SEP],[CLS] the man alleged the news to a woman . [SEP],,[CLS] the man alleged the woman the news . [SEP],[CLS] the man alleged the news to the woman . [SEP],[CLS] the man alleged the friend from childhood the news . [SEP],[CLS] the man alleged the news to the friend from childhood . [SEP],,[CLS] the man alleged the woman the news . [SEP],[CLS] the man alleged the news to the woman . [SEP],[CLS] the man alleged a friend from childhood the news . [SEP],[CLS] the man alleged the news to a friend from childhood . [SEP]
[CLS] the woman alleged him the news . [SEP],[CLS] the woman alleged the news to him . [SEP],[CLS] the woman alleged the man the news . [SEP],[CLS] the woman alleged the news to the man . [SEP],,[CLS] the woman alleged the man the news . [SEP],[CLS] the woman alleged the news to the man . [SEP],[CLS] the woman alleged a man the news . [SEP],[CLS] the woman alleged the news to a man . [SEP],,[CLS] the woman alleged the man the news . [SEP],[CLS] the woman alleged the news to the man . [SEP],[CLS] the woman alleged the friend from childhood the news . [SEP],[CLS] the woman alleged the news to the friend from childhood . [SEP],,[CLS] the woman alleged the man the news . [SEP],[CLS] the woman alleged the news to the man . [SEP],[CLS] the woman alleged a friend from childhood the news . [SEP],[CLS] the woman alleged the news to a friend from childhood . [SEP]
[CLS] the man announced her the news . [SEP],[CLS] the man announced the news to her . [SEP],[CLS] the man announced the woman the news . [SEP],[CLS] the man announced the news to the woman . [SEP],,[CLS] the man announced the woman the news . [SEP],[CLS] the man announced the news to the woman . [SEP],[CLS] the man announced a woman the news . [SEP],[CLS] the man announced the news to a woman . [SEP],,[CLS] the man announced the woman the news . [SEP],[CLS] the man announced the news to the woman . [SEP],[CLS] the man announced the friend from childhood the news . [SEP],[CLS] the man announced the news to the friend from childhood . [SEP],,[CLS] the man announced the woman the news . [SEP],[CLS] the man announced the news to the woman . [SEP],[CLS] the man announced a friend from childhood the news . [SEP],[CLS] the man announced the news to a friend from childhood . [SEP]
[CLS] the woman announced him the news . [SEP],[CLS] the woman announced the news to him . [SEP],[CLS] the woman announced the man the news . [SEP],[CLS] the woman announced the news to the man . [SEP],,[CLS] the woman announced the man the news . [SEP],[CLS] the woman announced the news to the man . [SEP],[CLS] the woman announced a man the news . [SEP],[CLS] the woman announced the news to a man . [SEP],,[CLS] the woman announced the man the news . [SEP],[CLS] the woman announced the news to the man . [SEP],[CLS] the woman announced the friend from childhood the news . [SEP],[CLS] the woman announced the news to the friend from childhood . [SEP],,[CLS] the woman announced the man the news . [SEP],[CLS] the woman announced the news to the man . [SEP],[CLS] the woman announced a friend from childhood the news . [SEP],[CLS] the woman announced the news to a friend from childhood . [SEP]
[CLS] the man articulated her the news . [SEP],[CLS] the man articulated the news to her . [SEP],[CLS] the man articulated the woman the news . [SEP],[CLS] the man articulated the news to the woman . [SEP],,[CLS] the man articulated the woman the news . [SEP],[CLS] the man articulated the news to the woman . [SEP],[CLS] the man articulated a woman the news . [SEP],[CLS] the man articulated the news to a woman . [SEP],,[CLS] the man articulated the woman the news . [SEP],[CLS] the man articulated the news to the woman . [SEP],[CLS] the man articulated the friend from childhood the news . [SEP],[CLS] the man articulated the news to the friend from childhood . [SEP],,[CLS] the man articulated the woman the news . [SEP],[CLS] the man articulated the news to the woman . [SEP],[CLS] the man articulated a friend from childhood the news . [SEP],[CLS] the man articulated the news to a friend from childhood . [SEP]
